"회계연도","지역명","자치단체코드","자치단체명","분야코드","분야명","부문코드","부문명","세출결산액"
"2010","전남","4612000","전남여수시","090","보건","093","식품의약안전","325563430"
"2010","전남","4612000","전남여수시","100","농림해양수산","101","농업ㆍ농촌","20637880850"
"2010","전남","4612000","전남여수시","100","농림해양수산","102","임업ㆍ산촌","8805138500"
"2010","전남","4612000","전남여수시","100","농림해양수산","103","해양수산ㆍ어촌","31942729930"
"2010","전남","4612000","전남여수시","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","7401127130"
"2010","전남","4612000","전남여수시","110","산업ㆍ중소기업","115","에너지및자원개발","221481450"
"2010","전남","4612000","전남여수시","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","1248002340"
"2010","전남","4612000","전남여수시","120","수송및교통","121","도로","102162561420"
"2010","전남","4612000","전남여수시","120","수송및교통","126","대중교통ㆍ물류등기타","32522212440"
"2010","전남","4612000","전남여수시","140","국토및지역개발","141","수자원","13627040250"
"2010","전남","4612000","전남여수시","140","국토및지역개발","142","지역및도시","230176676990"
"2010","전남","4612000","전남여수시","140","국토및지역개발","143","산업단지","16117110950"
"2010","전남","4612000","전남여수시","160","예비비","161","예비비","0"
"2010","전남","4612000","전남여수시","900","기타","901","기타","127928384340"
"2010","전남","4613000","전남순천시","010","일반공공행정","011","입법및선거관리","3094501820"
"2010","전남","4613000","전남순천시","010","일반공공행정","013","지방행정ㆍ재정지원","1071547940"
"2010","전남","4613000","전남순천시","010","일반공공행정","016","일반행정","20739954370"
"2010","전남","4613000","전남순천시","020","공공질서및안전","025","재난방재ㆍ민방위","9145125920"
"2010","전남","4613000","전남순천시","050","교육","053","평생ㆍ직업교육","17370197550"
"2010","전남","4613000","전남순천시","060","문화및관광","061","문화예술","17005402140"
"2010","전남","4613000","전남순천시","060","문화및관광","062","관광","19112885040"
"2010","전남","4613000","전남순천시","060","문화및관광","063","체육","8166116250"
